timestamp,elapsed_s,svm_proba,pose_score,fused_proba,label,fall_predicted,risk_slope,trunk_lean_deg,knee_asymmetry,head_drop_rate
01:31:56.018,39.77,0.0111,0.0833,0.0436,0,0,-0.01657,-2.4,1.315,0.0
01:31:56.218,39.98,0.0115,0.0534,0.0291,0,0,-0.01415,-2.34,0.942,0.0
01:31:56.419,40.18,0.0097,0.0660,0.0351,0,0,-0.00656,-2.36,1.193,0.0
01:31:56.620,40.38,0.0116,0.0626,0.0335,0,0,-0.00365,-2.81,1.063,0.0
01:31:56.820,40.58,0.0119,0.0601,0.0335,0,0,-0.00051,-1.43,0.985,0.0
01:31:57.020,40.78,0.0119,0.0904,0.0336,0,0,-0.00058,-0.77,0.876,0.0037
01:31:57.222,40.98,0.0117,0.1350,0.0938,0,0,0.00461,0.52,1.022,0.01
01:31:57.422,41.18,0.0114,0.2207,0.0737,0,0,0.00630,3.25,0.935,0.0231
01:31:57.622,41.38,0.0118,0.2365,0.1127,0,0,0.01142,2.2,0.155,0.028
01:31:57.823,41.58,0.0117,0.2659,0.1293,0,0,0.01472,-0.91,0.852,0.03
01:31:58.023,41.78,0.0097,0.2573,0.1261,0,0,0.01601,-1.97,1.595,0.0259
01:31:58.224,41.98,0.0085,0.2191,0.1031,0,0,0.01304,-3.71,1.688,0.0194
01:31:58.424,42.18,0.0079,0.0812,0.0713,0,0,0.00577,-5.17,0.318,0.0032
01:31:58.624,42.38,0.0071,0.0674,0.0407,0,0,-0.00494,-4.95,0.746,0.0
01:31:58.825,42.58,0.0071,0.0770,0.0319,0,0,-0.01011,-4.81,1.318,0.0
01:31:59.025,42.78,0.0054,0.0659,0.0336,0,0,-0.01582,-4.66,0.859,0.0
01:31:59.226,42.98,0.0057,0.0674,0.0389,0,0,-0.01594,-5.27,0.991,0.0
01:31:59.426,43.18,0.0054,0.0642,0.0319,0,0,-0.01313,-4.92,0.827,0.0
01:31:59.627,43.38,0.0057,0.0470,0.0328,0,0,-0.00826,-4.79,0.36,0.0
01:31:59.827,43.58,0.0057,0.0663,0.0284,0,0,-0.00399,-4.19,1.01,0.0
01:32:00.027,43.78,0.0059,0.0538,0.0274,0,0,-0.00143,-4.11,0.64,0.0
01:32:00.228,43.99,0.0061,0.0543,0.0352,0,0,-0.00046,-3.87,0.717,0.0
01:32:00.429,44.19,0.0063,0.0562,0.0317,0,0,-0.00059,-3.96,0.583,0.0003
01:32:00.631,44.39,0.0066,0.0797,0.0288,0,0,-0.00078,-4.01,1.514,0.0002
01:32:00.831,44.59,0.0063,0.0488,0.0283,0,0,-0.00032,-3.74,0.485,0.0004
01:32:01.031,44.79,0.0062,0.0557,0.0285,0,0,-0.00035,-3.51,0.872,0.0003
01:32:01.232,44.99,0.0055,0.0614,0.0348,0,0,0.00032,-3.96,0.85,0.0003
01:32:01.433,45.19,0.0055,0.0636,0.0306,0,0,0.00013,-3.42,0.968,0.0004
01:32:01.634,45.39,0.0075,0.0778,0.0386,0,0,0.00044,-3.85,1.385,0.0003
01:32:01.835,45.59,0.0066,0.0840,0.0394,0,0,0.00138,-3.69,1.626,0.0003
01:32:02.035,45.79,0.0061,0.0624,0.0314,0,0,0.00119,-4.36,0.864,0.0003
01:32:02.236,45.99,0.0060,0.0765,0.0330,0,0,0.00082,-3.54,1.327,0.0002
01:32:02.437,46.19,0.0061,0.0500,0.0378,0,0,0.00070,-3.55,0.626,0.0
01:32:02.637,46.39,0.0057,0.0731,0.0366,0,0,0.00028,-3.57,1.346,0.0
01:32:02.838,46.6,0.0057,0.0655,0.0302,0,0,-0.00019,-4.12,1.041,0.0
01:32:03.038,46.8,0.0057,0.0612,0.0307,0,0,-0.00096,-3.4,1.015,0.0
01:32:03.239,47.0,0.0062,0.0809,0.0280,0,0,-0.00110,-3.78,1.574,0.0
01:32:03.439,47.2,0.0064,0.0351,0.0399,0,0,0.00008,-3.65,0.109,0.0001
01:32:03.641,47.4,0.0066,0.0686,0.0346,0,0,-0.00004,-3.98,0.828,0.0007
01:32:03.841,47.6,0.0104,0.0707,0.0334,0,0,-0.00017,-0.35,0.405,0.0035
01:32:04.042,47.8,0.0107,0.1150,0.0576,0,0,0.00223,2.97,1.367,0.0065
01:32:04.242,48.0,0.0102,0.1350,0.0590,0,0,0.00413,-0.53,0.417,0.009
01:32:04.443,48.2,0.0102,0.0978,0.0664,0,0,0.00543,-1.08,0.17,0.0069
01:32:04.643,48.4,0.0089,0.0645,0.0340,0,0,0.00323,-4.01,0.316,0.0
01:32:04.845,48.6,0.0062,0.0999,0.0508,0,0,0.00207,-4.81,1.623,0.0
01:32:05.045,48.8,0.0067,0.0665,0.0370,0,0,0.00048,-3.93,0.829,0.0
01:32:05.252,49.01,0.0065,0.0346,0.0338,0,0,-0.00187,-3.04,0.057,0.0
01:32:05.452,49.21,0.0063,0.0403,0.0063,0,0,-0.00662,-2.11,0.094,0.0
01:32:05.653,49.41,0.0063,0.0396,0.0063,0,0,-0.00813,-1.26,0.106,0.0
01:32:05.854,49.61,0.0026,0.0426,0.0061,0,0,-0.00830,-1.29,0.239,0.0
01:32:06.055,49.81,0.0032,0.0301,0.0032,0,0,-0.00665,-1.04,0.039,0.0
01:32:06.257,50.01,0.0033,0.0385,0.0033,0,0,-0.00696,-1.02,0.237,0.0
01:32:06.457,50.21,0.0028,0.0589,0.0031,0,0,-0.00475,-1.17,0.573,0.0007
01:32:06.658,50.41,0.0035,0.0607,0.0292,0,0,-0.00072,-0.9,0.774,0.0007
01:32:06.860,50.62,0.0048,0.0490,0.0042,0,0,0.00108,-1.04,0.335,0.0004
01:32:07.060,50.82,0.0051,0.0412,0.0049,0,0,0.00070,-1.03,0.111,0.0006
01:32:07.261,51.02,0.0046,0.0422,0.0051,0,0,0.00036,-1.32,0.23,0.0003
01:32:07.461,51.22,0.0051,0.0460,0.0045,0,0,-0.00002,-1.74,0.194,0.0003
01:32:07.662,51.42,0.0045,0.0578,0.0045,0,0,-0.00067,-1.59,0.765,0.0001
01:32:07.866,51.62,0.0045,0.0332,0.0297,0,0,0.00076,-1.92,0.018,0.0002
01:32:08.066,51.82,0.0050,0.0408,0.0045,0,0,-0.00057,-1.36,0.469,0.0
01:32:08.267,52.02,0.0050,0.0353,0.0050,0,0,0.00092,-1.63,0.019,0.0
01:32:08.468,52.22,0.0088,0.0350,0.0056,0,0,0.00036,-1.45,0.197,0.0
01:32:08.668,52.43,0.0119,0.0408,0.0111,0,0,0.00029,-1.48,0.393,0.0002
01:32:08.869,52.63,0.0109,0.0331,0.0119,0,0,0.00016,-2.28,0.04,0.0001
01:32:09.069,52.83,0.0061,0.0430,0.0117,0,0,-0.00021,-1.33,0.3,0.0002
01:32:09.270,53.03,0.0052,0.0388,0.0054,0,0,-0.00128,-2.1,0.04,0.0002
01:32:09.470,53.23,0.0048,0.0323,0.0052,0,0,0.00031,-1.97,0.071,0.0001
01:32:09.671,53.43,0.0041,0.0412,0.0045,0,0,-0.00027,-1.52,0.414,0.0
01:32:09.874,53.63,0.0050,0.0380,0.0050,0,0,-0.00076,-1.71,0.122,0.0
01:32:10.075,53.83,0.0050,0.0357,0.0074,0,0,-0.00098,-1.06,0.093,0.0
01:32:10.276,54.03,0.0046,0.0324,0.0046,0,0,-0.00089,-1.48,0.084,0.0
01:32:10.477,54.23,0.0046,0.0495,0.0045,0,0,-0.00057,-1.52,0.606,0.0
01:32:10.678,54.44,0.0056,0.0333,0.0047,0,0,-0.00007,-1.48,0.246,0.0
01:32:10.878,54.64,0.0037,0.0363,0.0056,0,0,-0.00001,-1.77,0.084,0.0001
01:32:11.079,54.84,0.0036,0.0498,0.0033,0,0,-0.00016,-1.35,0.541,0.0003
01:32:11.280,55.04,0.0035,0.0511,0.0035,0,0,-0.00033,-1.88,0.333,0.0006
01:32:11.480,55.24,0.0032,0.0468,0.0035,0,0,-0.00042,-1.24,0.452,0.0004
01:32:11.680,55.44,0.0033,0.0371,0.0032,0,0,-0.00024,-1.12,0.256,0.0
01:32:11.885,55.64,0.0033,0.0407,0.0033,0,0,-0.00026,-1.38,0.108,0.0001
01:32:12.085,55.84,0.0038,0.0490,0.0037,0,0,-0.00022,-1.62,0.381,0.0002
01:32:12.285,56.04,0.0036,0.0533,0.0259,0,0,0.00170,-1.75,0.218,0.0008
01:32:12.491,56.25,0.0051,0.0657,0.0295,0,0,0.00352,-0.67,0.36,0.0018
01:32:12.692,56.45,0.0043,0.1120,0.0433,0,0,0.00568,-1.72,0.566,0.0054
01:32:12.892,56.65,0.0041,0.2092,0.0526,0,0,0.00768,0.48,2.299,0.0074
01:32:13.094,56.85,0.0044,0.1691,0.1008,0,0,0.01253,-0.94,0.849,0.0102
01:32:13.295,57.05,0.0038,0.1689,0.0784,0,0,0.01316,-0.32,1.455,0.0124
01:32:13.496,57.25,0.0027,0.1530,0.0763,0,0,0.01183,1.74,0.505,0.0172
01:32:13.696,57.45,0.0029,0.2269,0.2560,1,0,0.02379,-3.86,0.557,0.0283
01:32:13.897,57.65,0.0026,0.0000,0.2560,1,0,0.02379,0.0,0.0,0.0
01:32:14.098,57.85,0.0017,0.0000,0.2560,1,0,0.02379,0.0,0.0,0.0
01:32:14.298,58.06,0.0016,0.3033,0.2560,1,0,0.02379,9.87,1.61,0.0397
01:32:14.499,58.26,0.0015,0.0000,0.1374,0,0,0.02222,0.0,0.0,0.0
